commercial_area_code,business_type,day_of_week,weight
3110154,CHICKEN,MONDAY,-6
3110154,CHICKEN,TUESDAY,-2
3110154,CHICKEN,WEDNESDAY,-1
3110154,CHICKEN,THURSDAY,-2
3110154,CHICKEN,FRIDAY,5
3110154,CHICKEN,SATURDAY,5
3110154,CHICKEN,SUNDAY,1
3110154,CAFE_BEVERAGE,MONDAY,0
3110154,CAFE_BEVERAGE,TUESDAY,-1
3110154,CAFE_BEVERAGE,WEDNESDAY,0
3110154,CAFE_BEVERAGE,THURSDAY,-1
3110154,CAFE_BEVERAGE,FRIDAY,1
3110154,CAFE_BEVERAGE,SATURDAY,5
3110154,CAFE_BEVERAGE,SUNDAY,-4
3110155,KOREAN_FOOD,MONDAY,2
3110155,KOREAN_FOOD,TUESDAY,3
3110155,KOREAN_FOOD,WEDNESDAY,3
3110155,KOREAN_FOOD,THURSDAY,3
3110155,KOREAN_FOOD,FRIDAY,2
3110155,KOREAN_FOOD,SATURDAY,-5
3110155,KOREAN_FOOD,SUNDAY,-6
3110155,FAST_FOOD,MONDAY,-2
3110155,FAST_FOOD,TUESDAY,-6
3110155,FAST_FOOD,WEDNESDAY,2
3110155,FAST_FOOD,THURSDAY,2
3110155,FAST_FOOD,FRIDAY,2
3110155,FAST_FOOD,SATURDAY,4
3110155,FAST_FOOD,SUNDAY,1
3110155,CAFE_BEVERAGE,MONDAY,2
3110155,CAFE_BEVERAGE,TUESDAY,3
3110155,CAFE_BEVERAGE,WEDNESDAY,-1
3110155,CAFE_BEVERAGE,THURSDAY,3
3110155,CAFE_BEVERAGE,FRIDAY,3
3110155,CAFE_BEVERAGE,SATURDAY,-2
3110155,CAFE_BEVERAGE,SUNDAY,-6
3110156,KOREAN_FOOD,MONDAY,-3
3110156,KOREAN_FOOD,TUESDAY,0
3110156,KOREAN_FOOD,WEDNESDAY,1
3110156,KOREAN_FOOD,THURSDAY,1
3110156,KOREAN_FOOD,FRIDAY,2
3110156,KOREAN_FOOD,SATURDAY,0
3110156,KOREAN_FOOD,SUNDAY,0
3110156,BUNSIK,MONDAY,2
3110156,BUNSIK,TUESDAY,2
3110156,BUNSIK,WEDNESDAY,3
3110156,BUNSIK,THURSDAY,3
3110156,BUNSIK,FRIDAY,3
3110156,BUNSIK,SATURDAY,0
3110156,BUNSIK,SUNDAY,-6
3110156,CAFE_BEVERAGE,MONDAY,2
3110156,CAFE_BEVERAGE,TUESDAY,0
3110156,CAFE_BEVERAGE,WEDNESDAY,-5
3110156,CAFE_BEVERAGE,THURSDAY,-3
3110156,CAFE_BEVERAGE,FRIDAY,-2
3110156,CAFE_BEVERAGE,SATURDAY,6
3110156,CAFE_BEVERAGE,SUNDAY,-1
3110157,KOREAN_FOOD,MONDAY,-4
3110157,KOREAN_FOOD,TUESDAY,2
3110157,KOREAN_FOOD,WEDNESDAY,1
3110157,KOREAN_FOOD,THURSDAY,2
3110157,KOREAN_FOOD,FRIDAY,2
3110157,KOREAN_FOOD,SATURDAY,1
3110157,KOREAN_FOOD,SUNDAY,-4
3110157,BUNSIK,MONDAY,0
3110157,BUNSIK,TUESDAY,0
3110157,BUNSIK,WEDNESDAY,0
3110157,BUNSIK,THURSDAY,2
3110157,BUNSIK,FRIDAY,3
3110157,BUNSIK,SATURDAY,-2
3110157,BUNSIK,SUNDAY,-4
3110157,CAFE_BEVERAGE,MONDAY,0
3110157,CAFE_BEVERAGE,TUESDAY,-1
3110157,CAFE_BEVERAGE,WEDNESDAY,0
3110157,CAFE_BEVERAGE,THURSDAY,-2
3110157,CAFE_BEVERAGE,FRIDAY,0
3110157,CAFE_BEVERAGE,SATURDAY,2
3110157,CAFE_BEVERAGE,SUNDAY,2
3110158,KOREAN_FOOD,MONDAY,1
3110158,KOREAN_FOOD,TUESDAY,3
3110158,KOREAN_FOOD,WEDNESDAY,2
3110158,KOREAN_FOOD,THURSDAY,2
3110158,KOREAN_FOOD,FRIDAY,4
3110158,KOREAN_FOOD,SATURDAY,0
3110158,KOREAN_FOOD,SUNDAY,-6
3110158,CAFE_BEVERAGE,MONDAY,-1
3110158,CAFE_BEVERAGE,TUESDAY,0
3110158,CAFE_BEVERAGE,WEDNESDAY,0
3110158,CAFE_BEVERAGE,THURSDAY,0
3110158,CAFE_BEVERAGE,FRIDAY,1
3110158,CAFE_BEVERAGE,SATURDAY,3
3110158,CAFE_BEVERAGE,SUNDAY,-2
3110159,KOREAN_FOOD,MONDAY,1
3110159,KOREAN_FOOD,TUESDAY,0
3110159,KOREAN_FOOD,WEDNESDAY,0
3110159,KOREAN_FOOD,THURSDAY,0
3110159,KOREAN_FOOD,FRIDAY,2
3110159,KOREAN_FOOD,SATURDAY,0
3110159,KOREAN_FOOD,SUNDAY,-3
3110159,CHICKEN,MONDAY,-6
3110159,CHICKEN,TUESDAY,5
3110159,CHICKEN,WEDNESDAY,1
3110159,CHICKEN,THURSDAY,0
3110159,CHICKEN,FRIDAY,5
3110159,CHICKEN,SATURDAY,6
3110159,CHICKEN,SUNDAY,-1
3110159,BUNSIK,MONDAY,1
3110159,BUNSIK,TUESDAY,-5
3110159,BUNSIK,WEDNESDAY,-2
3110159,BUNSIK,THURSDAY,2
3110159,BUNSIK,FRIDAY,1
3110159,BUNSIK,SATURDAY,3
3110159,BUNSIK,SUNDAY,0
3110159,CAFE_BEVERAGE,MONDAY,-4
3110159,CAFE_BEVERAGE,TUESDAY,-2
3110159,CAFE_BEVERAGE,WEDNESDAY,-1
3110159,CAFE_BEVERAGE,THURSDAY,-2
3110159,CAFE_BEVERAGE,FRIDAY,0
3110159,CAFE_BEVERAGE,SATURDAY,4
3110159,CAFE_BEVERAGE,SUNDAY,6
3110161,KOREAN_FOOD,MONDAY,2
3110161,KOREAN_FOOD,TUESDAY,2
3110161,KOREAN_FOOD,WEDNESDAY,2
3110161,KOREAN_FOOD,THURSDAY,2
3110161,KOREAN_FOOD,FRIDAY,3
3110161,KOREAN_FOOD,SATURDAY,-1
3110161,KOREAN_FOOD,SUNDAY,-6
3110161,FAST_FOOD,MONDAY,3
3110161,FAST_FOOD,TUESDAY,-6
3110161,FAST_FOOD,WEDNESDAY,2
3110161,FAST_FOOD,THURSDAY,2
3110161,FAST_FOOD,FRIDAY,2
3110161,FAST_FOOD,SATURDAY,6
3110161,FAST_FOOD,SUNDAY,3
3110161,CAFE_BEVERAGE,MONDAY,1
3110161,CAFE_BEVERAGE,TUESDAY,-1
3110161,CAFE_BEVERAGE,WEDNESDAY,0
3110161,CAFE_BEVERAGE,THURSDAY,-1
3110161,CAFE_BEVERAGE,FRIDAY,0
3110161,CAFE_BEVERAGE,SATURDAY,-3
3110161,CAFE_BEVERAGE,SUNDAY,5
3110161,BAKERY,MONDAY,-1
3110161,BAKERY,TUESDAY,-1
3110161,BAKERY,WEDNESDAY,-2
3110161,BAKERY,THURSDAY,-1
3110161,BAKERY,FRIDAY,1
3110161,BAKERY,SATURDAY,4
3110161,BAKERY,SUNDAY,0
3110162,KOREAN_FOOD,MONDAY,-5
3110162,KOREAN_FOOD,TUESDAY,1
3110162,KOREAN_FOOD,WEDNESDAY,1
3110162,KOREAN_FOOD,THURSDAY,2
3110162,KOREAN_FOOD,FRIDAY,4
3110162,KOREAN_FOOD,SATURDAY,1
3110162,KOREAN_FOOD,SUNDAY,-3
3110162,BUNSIK,MONDAY,6
3110162,BUNSIK,TUESDAY,6
3110162,BUNSIK,WEDNESDAY,5
3110162,BUNSIK,THURSDAY,6
3110162,BUNSIK,FRIDAY,6
3110162,BUNSIK,SATURDAY,-6
3110162,BUNSIK,SUNDAY,-6
3110162,CAFE_BEVERAGE,MONDAY,-1
3110162,CAFE_BEVERAGE,TUESDAY,-1
3110162,CAFE_BEVERAGE,WEDNESDAY,2
3110162,CAFE_BEVERAGE,THURSDAY,2
3110162,CAFE_BEVERAGE,FRIDAY,2
3110162,CAFE_BEVERAGE,SATURDAY,-2
3110162,CAFE_BEVERAGE,SUNDAY,-1
3110163,KOREAN_FOOD,MONDAY,-1
3110163,KOREAN_FOOD,TUESDAY,1
3110163,KOREAN_FOOD,WEDNESDAY,2
3110163,KOREAN_FOOD,THURSDAY,2
3110163,KOREAN_FOOD,FRIDAY,3
3110163,KOREAN_FOOD,SATURDAY,-1
3110163,KOREAN_FOOD,SUNDAY,-4
3110163,JAPANESE_FOOD,MONDAY,-6
3110163,JAPANESE_FOOD,TUESDAY,1
3110163,JAPANESE_FOOD,WEDNESDAY,1
3110163,JAPANESE_FOOD,THURSDAY,2
3110163,JAPANESE_FOOD,FRIDAY,5
3110163,JAPANESE_FOOD,SATURDAY,3
3110163,JAPANESE_FOOD,SUNDAY,-2
3110163,CHICKEN,MONDAY,-6
3110163,CHICKEN,TUESDAY,-2
3110163,CHICKEN,WEDNESDAY,-2
3110163,CHICKEN,THURSDAY,-1
3110163,CHICKEN,FRIDAY,6
3110163,CHICKEN,SATURDAY,4
3110163,CHICKEN,SUNDAY,1
3110163,BUNSIK,MONDAY,-6
3110163,BUNSIK,TUESDAY,2
3110163,BUNSIK,WEDNESDAY,3
3110163,BUNSIK,THURSDAY,4
3110163,BUNSIK,FRIDAY,3
3110163,BUNSIK,SATURDAY,2
3110163,BUNSIK,SUNDAY,-6
3110163,CAFE_BEVERAGE,MONDAY,-1
3110163,CAFE_BEVERAGE,TUESDAY,-1
3110163,CAFE_BEVERAGE,WEDNESDAY,0
3110163,CAFE_BEVERAGE,THURSDAY,0
3110163,CAFE_BEVERAGE,FRIDAY,1
3110163,CAFE_BEVERAGE,SATURDAY,2
3110163,CAFE_BEVERAGE,SUNDAY,0
3110165,KOREAN_FOOD,MONDAY,-2
3110165,KOREAN_FOOD,TUESDAY,1
3110165,KOREAN_FOOD,WEDNESDAY,0
3110165,KOREAN_FOOD,THURSDAY,1
3110165,KOREAN_FOOD,FRIDAY,3
3110165,KOREAN_FOOD,SATURDAY,0
3110165,KOREAN_FOOD,SUNDAY,-3
3110165,CAFE_BEVERAGE,MONDAY,0
3110165,CAFE_BEVERAGE,TUESDAY,0
3110165,CAFE_BEVERAGE,WEDNESDAY,0
3110165,CAFE_BEVERAGE,THURSDAY,0
3110165,CAFE_BEVERAGE,FRIDAY,-1
3110165,CAFE_BEVERAGE,SATURDAY,-1
3110165,CAFE_BEVERAGE,SUNDAY,1
3110166,KOREAN_FOOD,MONDAY,1
3110166,KOREAN_FOOD,TUESDAY,1
3110166,KOREAN_FOOD,WEDNESDAY,2
3110166,KOREAN_FOOD,THURSDAY,1
3110166,KOREAN_FOOD,FRIDAY,3
3110166,KOREAN_FOOD,SATURDAY,-2
3110166,KOREAN_FOOD,SUNDAY,-6
3110166,BUNSIK,MONDAY,0
3110166,BUNSIK,TUESDAY,-1
3110166,BUNSIK,WEDNESDAY,-1
3110166,BUNSIK,THURSDAY,-1
3110166,BUNSIK,FRIDAY,1
3110166,BUNSIK,SATURDAY,2
3110166,BUNSIK,SUNDAY,1
3110166,CAFE_BEVERAGE,MONDAY,-1
3110166,CAFE_BEVERAGE,TUESDAY,-1
3110166,CAFE_BEVERAGE,WEDNESDAY,0
3110166,CAFE_BEVERAGE,THURSDAY,0
3110166,CAFE_BEVERAGE,FRIDAY,1
3110166,CAFE_BEVERAGE,SATURDAY,1
3110166,CAFE_BEVERAGE,SUNDAY,0
3110166,BAKERY,MONDAY,2
3110166,BAKERY,TUESDAY,2
3110166,BAKERY,WEDNESDAY,2
3110166,BAKERY,THURSDAY,1
3110166,BAKERY,FRIDAY,3
3110166,BAKERY,SATURDAY,4
3110166,BAKERY,SUNDAY,-6
3110167,KOREAN_FOOD,MONDAY,2
3110167,KOREAN_FOOD,TUESDAY,2
3110167,KOREAN_FOOD,WEDNESDAY,3
3110167,KOREAN_FOOD,THURSDAY,3
3110167,KOREAN_FOOD,FRIDAY,4
3110167,KOREAN_FOOD,SATURDAY,-4
3110167,KOREAN_FOOD,SUNDAY,-6
3110167,CAFE_BEVERAGE,MONDAY,-1
3110167,CAFE_BEVERAGE,TUESDAY,-3
3110167,CAFE_BEVERAGE,WEDNESDAY,0
3110167,CAFE_BEVERAGE,THURSDAY,-2
3110167,CAFE_BEVERAGE,FRIDAY,2
3110167,CAFE_BEVERAGE,SATURDAY,5
3110167,CAFE_BEVERAGE,SUNDAY,0
3110168,KOREAN_FOOD,MONDAY,0
3110168,KOREAN_FOOD,TUESDAY,-6
3110168,KOREAN_FOOD,WEDNESDAY,-1
3110168,KOREAN_FOOD,THURSDAY,-1
3110168,KOREAN_FOOD,FRIDAY,0
3110168,KOREAN_FOOD,SATURDAY,4
3110168,KOREAN_FOOD,SUNDAY,5
3110169,KOREAN_FOOD,MONDAY,3
3110169,KOREAN_FOOD,TUESDAY,4
3110169,KOREAN_FOOD,WEDNESDAY,3
3110169,KOREAN_FOOD,THURSDAY,5
3110169,KOREAN_FOOD,FRIDAY,5
3110169,KOREAN_FOOD,SATURDAY,-3
3110169,KOREAN_FOOD,SUNDAY,-6
3110169,CAFE_BEVERAGE,MONDAY,0
3110169,CAFE_BEVERAGE,TUESDAY,1
3110169,CAFE_BEVERAGE,WEDNESDAY,1
3110169,CAFE_BEVERAGE,THURSDAY,1
3110169,CAFE_BEVERAGE,FRIDAY,0
3110169,CAFE_BEVERAGE,SATURDAY,1
3110169,CAFE_BEVERAGE,SUNDAY,-3
3110170,KOREAN_FOOD,MONDAY,2
3110170,KOREAN_FOOD,TUESDAY,2
3110170,KOREAN_FOOD,WEDNESDAY,2
3110170,KOREAN_FOOD,THURSDAY,2
3110170,KOREAN_FOOD,FRIDAY,4
3110170,KOREAN_FOOD,SATURDAY,3
3110170,KOREAN_FOOD,SUNDAY,-6
3110170,CHINESE_FOOD,MONDAY,0
3110170,CHINESE_FOOD,TUESDAY,0
3110170,CHINESE_FOOD,WEDNESDAY,2
3110170,CHINESE_FOOD,THURSDAY,2
3110170,CHINESE_FOOD,FRIDAY,3
3110170,CHINESE_FOOD,SATURDAY,0
3110170,CHINESE_FOOD,SUNDAY,-6
3110170,CAFE_BEVERAGE,MONDAY,-1
3110170,CAFE_BEVERAGE,TUESDAY,-1
3110170,CAFE_BEVERAGE,WEDNESDAY,-2
3110170,CAFE_BEVERAGE,THURSDAY,-2
3110170,CAFE_BEVERAGE,FRIDAY,0
3110170,CAFE_BEVERAGE,SATURDAY,4
3110170,CAFE_BEVERAGE,SUNDAY,3
3110172,KOREAN_FOOD,MONDAY,2
3110172,KOREAN_FOOD,TUESDAY,1
3110172,KOREAN_FOOD,WEDNESDAY,2
3110172,KOREAN_FOOD,THURSDAY,3
3110172,KOREAN_FOOD,FRIDAY,1
3110172,KOREAN_FOOD,SATURDAY,-2
3110172,KOREAN_FOOD,SUNDAY,-6
3110173,KOREAN_FOOD,MONDAY,0
3110173,KOREAN_FOOD,TUESDAY,2
3110173,KOREAN_FOOD,WEDNESDAY,2
3110173,KOREAN_FOOD,THURSDAY,2
3110173,KOREAN_FOOD,FRIDAY,3
3110173,KOREAN_FOOD,SATURDAY,-3
3110173,KOREAN_FOOD,SUNDAY,-6
3110173,CAFE_BEVERAGE,MONDAY,-6
3110173,CAFE_BEVERAGE,TUESDAY,1
3110173,CAFE_BEVERAGE,WEDNESDAY,2
3110173,CAFE_BEVERAGE,THURSDAY,1
3110173,CAFE_BEVERAGE,FRIDAY,5
3110173,CAFE_BEVERAGE,SATURDAY,6
3110173,CAFE_BEVERAGE,SUNDAY,-5
3110174,KOREAN_FOOD,MONDAY,-3
3110174,KOREAN_FOOD,TUESDAY,-1
3110174,KOREAN_FOOD,WEDNESDAY,-3
3110174,KOREAN_FOOD,THURSDAY,-6
3110174,KOREAN_FOOD,FRIDAY,1
3110174,KOREAN_FOOD,SATURDAY,6
3110174,KOREAN_FOOD,SUNDAY,6
3110174,BUNSIK,MONDAY,-6
3110174,BUNSIK,TUESDAY,3
3110174,BUNSIK,WEDNESDAY,-4
3110174,BUNSIK,THURSDAY,0
3110174,BUNSIK,FRIDAY,-2
3110174,BUNSIK,SATURDAY,6
3110174,BUNSIK,SUNDAY,6
3110174,CAFE_BEVERAGE,MONDAY,-6
3110174,CAFE_BEVERAGE,TUESDAY,-4
3110174,CAFE_BEVERAGE,WEDNESDAY,-2
3110174,CAFE_BEVERAGE,THURSDAY,-2
3110174,CAFE_BEVERAGE,FRIDAY,0
3110174,CAFE_BEVERAGE,SATURDAY,6
3110174,CAFE_BEVERAGE,SUNDAY,6
3110174,BAKERY,MONDAY,-6
3110174,BAKERY,TUESDAY,-1
3110174,BAKERY,WEDNESDAY,0
3110174,BAKERY,THURSDAY,-2
3110174,BAKERY,FRIDAY,1
3110174,BAKERY,SATURDAY,6
3110174,BAKERY,SUNDAY,6
3110175,KOREAN_FOOD,MONDAY,5
3110175,KOREAN_FOOD,TUESDAY,2
3110175,KOREAN_FOOD,WEDNESDAY,4
3110175,KOREAN_FOOD,THURSDAY,4
3110175,KOREAN_FOOD,FRIDAY,4
3110175,KOREAN_FOOD,SATURDAY,-2
3110175,KOREAN_FOOD,SUNDAY,-6
3110176,KOREAN_FOOD,MONDAY,-1
3110176,KOREAN_FOOD,TUESDAY,-1
3110176,KOREAN_FOOD,WEDNESDAY,0
3110176,KOREAN_FOOD,THURSDAY,1
3110176,KOREAN_FOOD,FRIDAY,1
3110176,KOREAN_FOOD,SATURDAY,0
3110176,KOREAN_FOOD,SUNDAY,0
3110176,BUNSIK,MONDAY,-2
3110176,BUNSIK,TUESDAY,-3
3110176,BUNSIK,WEDNESDAY,-6
3110176,BUNSIK,THURSDAY,-1
3110176,BUNSIK,FRIDAY,4
3110176,BUNSIK,SATURDAY,6
3110176,BUNSIK,SUNDAY,0
3110176,CAFE_BEVERAGE,MONDAY,-1
3110176,CAFE_BEVERAGE,TUESDAY,-2
3110176,CAFE_BEVERAGE,WEDNESDAY,-1
3110176,CAFE_BEVERAGE,THURSDAY,-2
3110176,CAFE_BEVERAGE,FRIDAY,-1
3110176,CAFE_BEVERAGE,SATURDAY,4
3110176,CAFE_BEVERAGE,SUNDAY,2
3110177,KOREAN_FOOD,MONDAY,-6
3110177,KOREAN_FOOD,TUESDAY,-5
3110177,KOREAN_FOOD,WEDNESDAY,-4
3110177,KOREAN_FOOD,THURSDAY,-5
3110177,KOREAN_FOOD,FRIDAY,1
3110177,KOREAN_FOOD,SATURDAY,6
3110177,KOREAN_FOOD,SUNDAY,6
3110178,KOREAN_FOOD,MONDAY,-2
3110178,KOREAN_FOOD,TUESDAY,-2
3110178,KOREAN_FOOD,WEDNESDAY,-2
3110178,KOREAN_FOOD,THURSDAY,-2
3110178,KOREAN_FOOD,FRIDAY,-1
3110178,KOREAN_FOOD,SATURDAY,3
3110178,KOREAN_FOOD,SUNDAY,6
3110178,BUNSIK,MONDAY,6
3110178,BUNSIK,TUESDAY,5
3110178,BUNSIK,WEDNESDAY,3
3110178,BUNSIK,THURSDAY,6
3110178,BUNSIK,FRIDAY,4
3110178,BUNSIK,SATURDAY,-5
3110178,BUNSIK,SUNDAY,-6
3110178,CAFE_BEVERAGE,MONDAY,-1
3110178,CAFE_BEVERAGE,TUESDAY,2
3110178,CAFE_BEVERAGE,WEDNESDAY,3
3110178,CAFE_BEVERAGE,THURSDAY,4
3110178,CAFE_BEVERAGE,FRIDAY,4
3110178,CAFE_BEVERAGE,SATURDAY,-6
3110178,CAFE_BEVERAGE,SUNDAY,-6
3110179,KOREAN_FOOD,MONDAY,0
3110179,KOREAN_FOOD,TUESDAY,2
3110179,KOREAN_FOOD,WEDNESDAY,1
3110179,KOREAN_FOOD,THURSDAY,2
3110179,KOREAN_FOOD,FRIDAY,1
3110179,KOREAN_FOOD,SATURDAY,-6
3110179,KOREAN_FOOD,SUNDAY,0
3110179,BUNSIK,MONDAY,-6
3110179,BUNSIK,TUESDAY,0
3110179,BUNSIK,WEDNESDAY,0
3110179,BUNSIK,THURSDAY,1
3110179,BUNSIK,FRIDAY,2
3110179,BUNSIK,SATURDAY,5
3110179,BUNSIK,SUNDAY,3
3110179,CAFE_BEVERAGE,MONDAY,6
3110179,CAFE_BEVERAGE,TUESDAY,6
3110179,CAFE_BEVERAGE,WEDNESDAY,6
3110179,CAFE_BEVERAGE,THURSDAY,6
3110179,CAFE_BEVERAGE,FRIDAY,-1
3110179,CAFE_BEVERAGE,SATURDAY,-6
3110179,CAFE_BEVERAGE,SUNDAY,-6
3110180,KOREAN_FOOD,MONDAY,2
3110180,KOREAN_FOOD,TUESDAY,2
3110180,KOREAN_FOOD,WEDNESDAY,3
3110180,KOREAN_FOOD,THURSDAY,4
3110180,KOREAN_FOOD,FRIDAY,4
3110180,KOREAN_FOOD,SATURDAY,-5
3110180,KOREAN_FOOD,SUNDAY,-6
3110180,JAPANESE_FOOD,MONDAY,-5
3110180,JAPANESE_FOOD,TUESDAY,-1
3110180,JAPANESE_FOOD,WEDNESDAY,0
3110180,JAPANESE_FOOD,THURSDAY,1
3110180,JAPANESE_FOOD,FRIDAY,2
3110180,JAPANESE_FOOD,SATURDAY,4
3110180,JAPANESE_FOOD,SUNDAY,-1
3110180,CAFE_BEVERAGE,MONDAY,0
3110180,CAFE_BEVERAGE,TUESDAY,0
3110180,CAFE_BEVERAGE,WEDNESDAY,1
3110180,CAFE_BEVERAGE,THURSDAY,1
3110180,CAFE_BEVERAGE,FRIDAY,0
3110180,CAFE_BEVERAGE,SATURDAY,1
3110180,CAFE_BEVERAGE,SUNDAY,-3
3110181,KOREAN_FOOD,MONDAY,3
3110181,KOREAN_FOOD,TUESDAY,5
3110181,KOREAN_FOOD,WEDNESDAY,3
3110181,KOREAN_FOOD,THURSDAY,3
3110181,KOREAN_FOOD,FRIDAY,2
3110181,KOREAN_FOOD,SATURDAY,-6
3110181,KOREAN_FOOD,SUNDAY,-5
3110183,KOREAN_FOOD,MONDAY,4
3110183,KOREAN_FOOD,TUESDAY,5
3110183,KOREAN_FOOD,WEDNESDAY,5
3110183,KOREAN_FOOD,THURSDAY,5
3110183,KOREAN_FOOD,FRIDAY,5
3110183,KOREAN_FOOD,SATURDAY,-5
3110183,KOREAN_FOOD,SUNDAY,-6
3110183,CAFE_BEVERAGE,MONDAY,1
3110183,CAFE_BEVERAGE,TUESDAY,4
3110183,CAFE_BEVERAGE,WEDNESDAY,3
3110183,CAFE_BEVERAGE,THURSDAY,4
3110183,CAFE_BEVERAGE,FRIDAY,4
3110183,CAFE_BEVERAGE,SATURDAY,-3
3110183,CAFE_BEVERAGE,SUNDAY,-6
3110184,KOREAN_FOOD,MONDAY,-1
3110184,KOREAN_FOOD,TUESDAY,2
3110184,KOREAN_FOOD,WEDNESDAY,1
3110184,KOREAN_FOOD,THURSDAY,2
3110184,KOREAN_FOOD,FRIDAY,3
3110184,KOREAN_FOOD,SATURDAY,0
3110184,KOREAN_FOOD,SUNDAY,-6
3110185,KOREAN_FOOD,MONDAY,1
3110185,KOREAN_FOOD,TUESDAY,1
3110185,KOREAN_FOOD,WEDNESDAY,0
3110185,KOREAN_FOOD,THURSDAY,2
3110185,KOREAN_FOOD,FRIDAY,4
3110185,KOREAN_FOOD,SATURDAY,-3
3110185,KOREAN_FOOD,SUNDAY,-5
3110186,KOREAN_FOOD,MONDAY,1
3110186,KOREAN_FOOD,TUESDAY,0
3110186,KOREAN_FOOD,WEDNESDAY,0
3110186,KOREAN_FOOD,THURSDAY,1
3110186,KOREAN_FOOD,FRIDAY,0
3110186,KOREAN_FOOD,SATURDAY,-2
3110186,KOREAN_FOOD,SUNDAY,0
3110187,KOREAN_FOOD,MONDAY,2
3110187,KOREAN_FOOD,TUESDAY,2
3110187,KOREAN_FOOD,WEDNESDAY,2
3110187,KOREAN_FOOD,THURSDAY,3
3110187,KOREAN_FOOD,FRIDAY,6
3110187,KOREAN_FOOD,SATURDAY,0
3110187,KOREAN_FOOD,SUNDAY,-6
3110187,BUNSIK,MONDAY,1
3110187,BUNSIK,TUESDAY,2
3110187,BUNSIK,WEDNESDAY,1
3110187,BUNSIK,THURSDAY,2
3110187,BUNSIK,FRIDAY,0
3110187,BUNSIK,SATURDAY,-4
3110187,BUNSIK,SUNDAY,-1
3110187,CAFE_BEVERAGE,MONDAY,-2
3110187,CAFE_BEVERAGE,TUESDAY,-1
3110187,CAFE_BEVERAGE,WEDNESDAY,0
3110187,CAFE_BEVERAGE,THURSDAY,0
3110187,CAFE_BEVERAGE,FRIDAY,1
3110187,CAFE_BEVERAGE,SATURDAY,4
3110187,CAFE_BEVERAGE,SUNDAY,-1
3110188,KOREAN_FOOD,MONDAY,6
3110188,KOREAN_FOOD,TUESDAY,6
3110188,KOREAN_FOOD,WEDNESDAY,6
3110188,KOREAN_FOOD,THURSDAY,6
3110188,KOREAN_FOOD,FRIDAY,5
3110188,KOREAN_FOOD,SATURDAY,-6
3110188,KOREAN_FOOD,SUNDAY,-6
3110188,CAFE_BEVERAGE,MONDAY,0
3110188,CAFE_BEVERAGE,TUESDAY,0
3110188,CAFE_BEVERAGE,WEDNESDAY,1
3110188,CAFE_BEVERAGE,THURSDAY,2
3110188,CAFE_BEVERAGE,FRIDAY,2
3110188,CAFE_BEVERAGE,SATURDAY,-2
3110188,CAFE_BEVERAGE,SUNDAY,-3
3110190,KOREAN_FOOD,MONDAY,2
3110190,KOREAN_FOOD,TUESDAY,2
3110190,KOREAN_FOOD,WEDNESDAY,1
3110190,KOREAN_FOOD,THURSDAY,2
3110190,KOREAN_FOOD,FRIDAY,1
3110190,KOREAN_FOOD,SATURDAY,-1
3110190,KOREAN_FOOD,SUNDAY,-6
3110191,KOREAN_FOOD,MONDAY,4
3110191,KOREAN_FOOD,TUESDAY,4
3110191,KOREAN_FOOD,WEDNESDAY,3
3110191,KOREAN_FOOD,THURSDAY,3
3110191,KOREAN_FOOD,FRIDAY,0
3110191,KOREAN_FOOD,SATURDAY,-4
3110191,KOREAN_FOOD,SUNDAY,-6
3110191,CHINESE_FOOD,MONDAY,-6
3110191,CHINESE_FOOD,TUESDAY,5
3110191,CHINESE_FOOD,WEDNESDAY,4
3110191,CHINESE_FOOD,THURSDAY,2
3110191,CHINESE_FOOD,FRIDAY,2
3110191,CHINESE_FOOD,SATURDAY,0
3110191,CHINESE_FOOD,SUNDAY,2
3110191,WESTERN_FOOD,MONDAY,-1
3110191,WESTERN_FOOD,TUESDAY,-1
3110191,WESTERN_FOOD,WEDNESDAY,-1
3110191,WESTERN_FOOD,THURSDAY,0
3110191,WESTERN_FOOD,FRIDAY,-1
3110191,WESTERN_FOOD,SATURDAY,4
3110191,WESTERN_FOOD,SUNDAY,1
3110191,BUNSIK,MONDAY,6
3110191,BUNSIK,TUESDAY,6
3110191,BUNSIK,WEDNESDAY,6
3110191,BUNSIK,THURSDAY,6
3110191,BUNSIK,FRIDAY,3
3110191,BUNSIK,SATURDAY,-6
3110191,BUNSIK,SUNDAY,-6
3110191,CAFE_BEVERAGE,MONDAY,1
3110191,CAFE_BEVERAGE,TUESDAY,3
3110191,CAFE_BEVERAGE,WEDNESDAY,2
3110191,CAFE_BEVERAGE,THURSDAY,2
3110191,CAFE_BEVERAGE,FRIDAY,-1
3110191,CAFE_BEVERAGE,SATURDAY,-3
3110191,CAFE_BEVERAGE,SUNDAY,-3
3110192,KOREAN_FOOD,MONDAY,0
3110192,KOREAN_FOOD,TUESDAY,1
3110192,KOREAN_FOOD,WEDNESDAY,1
3110192,KOREAN_FOOD,THURSDAY,1
3110192,KOREAN_FOOD,FRIDAY,2
3110192,KOREAN_FOOD,SATURDAY,-1
3110192,KOREAN_FOOD,SUNDAY,-4
3110192,FAST_FOOD,MONDAY,-6
3110192,FAST_FOOD,TUESDAY,-2
3110192,FAST_FOOD,WEDNESDAY,-1
3110192,FAST_FOOD,THURSDAY,-2
3110192,FAST_FOOD,FRIDAY,1
